altitude,direction,distance,heading,latitude,local_time,longitude,matched_altitude,matched_heading,matched_latitude,matched_link_id,matched_longitude,mo_id,properties/L/Aircon_ACStatus_Front,properties/L/Aircon_AirRecirculationMode,properties/L/Aircon_FanStatus_Front,properties/L/Aircon_Mode_DR,properties/L/Aircon_RemoteControl_Status,properties/L/Aircon_TemperatureSetting_DR,properties/L/Aircon_TemperatureSetting_ValueType,properties/L/Brake_ParkingBrake (IG1PullUp),properties/L/MeterIndicator_ABS,properties/L/MeterIndicator_AutoStop_Amber,properties/L/MeterIndicator_BATT,properties/L/MeterIndicator_Brake_Amber,properties/L/MeterIndicator_Brake_Red,properties/L/MeterIndicator_CruiseControl,properties/L/MeterIndicator_CruiseMain,properties/L/MeterIndicator_DoorOpen,properties/L/MeterIndicator_ECO,properties/L/MeterIndicator_EPS,properties/L/MeterIndicator_Engine_Failure,properties/L/MeterIndicator_FrontFog,properties/L/MeterIndicator_HeadlightControl_Failure,properties/L/MeterIndicator_Headlight_High,properties/L/MeterIndicator_Headlight_Small,properties/L/MeterIndicator_LowFuel_GAS,properties/L/MeterIndicator_Oil_Pressure,properties/L/MeterIndicator_ParkingSensor_Amber,properties/L/MeterIndicator_PowerSystem_Failure,properties/L/MeterIndicator_SRS,properties/L/MeterIndicator_Seatbelt,properties/L/MeterIndicator_Seatbelt_RC,properties/L/MeterIndicator_Seatbelt_RL,properties/L/MeterIndicator_Seatbelt_RR,properties/L/MeterIndicator_SmartEntry,properties/L/MeterIndicator_SportMode,properties/L/MeterIndicator_TEMP_Cold_Hot,properties/L/MeterIndicator_TEMP_Hot,properties/L/MeterIndicator_TPMS_DWS,properties/L/MeterIndicator_VSA_Act,properties/L/MeterIndicator_Washer_Empty,properties/L/RemoteEngineStarter_PowerMode,properties/L/SeatBeltReminder_DR,properties/L/SeatBeltReminder_RC,properties/L/SeatBeltReminder_RL,properties/L/SeatBeltReminder_RR,properties/L/SeatbeltStatus_DR,properties/L/SecurityAlarm,properties/O/EngineCoolantTemp,properties/O/FuelLevel,properties/O/FuelLevelRaw,properties/O/VehicleInteriorTemperature,properties/O/ccMainSw,properties/O/distanceToEmpty,properties/O/engineRpm,properties/O/fuelMode,properties/O/fuelRatio,properties/O/ignitionOnTime,properties/O/meterIndicatorLowFuel,properties/O/odometer,properties/O/seatBeltStatus,properties/O/tcuAcc,properties/O/tcuAccuracy,properties/O/tcuBatteryVoltage,properties/O/tcuIgnitionStatus,properties/O/tripEndTime,properties/O/tripStartLat,properties/O/tripStartLong,properties/O/tripStartTime,properties/O/tripStatus,road_type,speed,timestamp,trip_id
,1,291.7121277,127.0999985,12.70936,2020-07-15T17:15:40.000+05:30,77.89954,,126.1154327,12.70934959,206673918,77.89953226,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,1.03515625,27,OFF,543,1961,Fail safe mode,96,2020-07-15T17:11:43Z,OFF or blinking,7,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,56.15000153,1.59481E+12,1.19E+16
,1,42.12601852,128.1999969,12.70911,2020-07-15T17:15:43.000+05:30,77.89988,,129.8114166,12.70908519,203502613,77.89985894,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.4296875,27,OFF,543,2140,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,61.79999924,1.59481E+12,1.19E+16
,1,92.70156097,128.6999969,12.70882,2020-07-15T17:15:46.000+05:30,77.90024,,129.8114166,12.70879249,203502613,77.90021664,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,1.11328125,27,OFF,542,2109,Fail safe mode,94,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,61.18999863,1.59481E+12,1.19E+16
,1,142.9971466,132.5,12.70852,2020-07-15T17:15:49.000+05:30,77.90059,,132.3079071,12.70849152,203502613,77.9005636,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,542,1578,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,45.72999954,1.59481E+12,1.19E+16
,1,182.4969635,135.3999939,12.70827,2020-07-15T17:15:52.000+05:30,77.90085,,132.3079071,12.70825118,203502613,77.90083256,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,542,1291,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,37.38999939,1.59481E+12,1.19E+16
,1,213.6494293,142,12.70804,2020-07-15T17:15:55.000+05:30,77.90103,,151.6630707,12.70801692,203502613,77.90098641,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,542,1290,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,3,37.70000076,1.59481E+12,1.19E+16
,1,32.00608063,138.1999969,12.70775,2020-07-15T17:15:58.000+05:30,77.90128,,136.1967468,12.7077142,203506812,77.90124198,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.44921875,27,OFF,542,1639,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,47.31999969,1.59481E+12,1.19E+16
,1,73.86174774,135.5,12.70748,2020-07-15T17:16:01.000+05:30,77.90155,,136.1967468,12.70744114,203506812,77.90150873,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.44921875,27,OFF,542,2017,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,58.09000015,1.59481E+12,1.19E+16
,1,124.2668915,135.8000031,12.70715,2020-07-15T17:16:04.000+05:30,77.90187,,136.1967468,12.7071123,203506812,77.90182997,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,542,2396,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,68.66999817,1.59481E+12,1.19E+16
,1,180.8729248,136,12.70678,2020-07-15T17:16:07.000+05:30,77.90223,,136.1967468,12.70674301,203506812,77.90219072,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,542,2106,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,71.45999908,1.59481E+12,1.19E+16
,1,241.3778229,137,12.70638,2020-07-15T17:16:10.000+05:30,77.90261,,136.1967468,12.70634829,203506812,77.90257632,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,0.44921875,27,OFF,542,2298,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,78.12000275,1.59481E+12,1.19E+16
,1,306.5333862,137.1000061,12.70595,2020-07-15T17:16:13.000+05:30,77.90302,,136.1967468,12.70592323,203506812,77.90299157,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,0.44921875,27,OFF,542,2484,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,84.26000214,1.59481E+12,1.19E+16
,1,376.4128418,135.3999939,12.7055,2020-07-15T17:16:16.000+05:30,77.90347,,134.5488892,12.70547915,203506812,77.90344909,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,1.03515625,27,OFF,542,2311,Fail safe mode,96,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,87.26999664,1.59481E+12,1.19E+16
,1,450.8174438,135.8000031,12.70502,2020-07-15T17:16:19.000+05:30,77.90395,,134.5488892,12.70500733,203506812,77.9039373,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,0.4296875,27,OFF,542,2469,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,93.15000153,1.59481E+12,1.19E+16
,1,529.3413086,129.8000031,12.70455,2020-07-15T17:16:22.000+05:30,77.90449,,130.8151703,12.70453872,203506812,77.90448008,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,0.91796875,27,OFF,542,2657,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,100.1100006,1.59481E+12,1.19E+16
,1,612.5753784,129.8000031,12.70407,2020-07-15T17:16:25.000+05:30,77.90508,,130.2910919,12.70405087,203506812,77.90506348,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,0.44921875,27,OFF,542,2690,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,101.3700027,1.59481E+12,1.19E+16
,1,27.32160759,130.3000031,12.70358,2020-07-15T17:16:28.000+05:30,77.90568,,130.0046234,12.70355624,72342728,77.90565969,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,0.44921875,27,OFF,542,2757,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,104.0999985,1.59481E+12,1.19E+16
,1,113.6298141,130.5,12.70308,2020-07-15T17:16:31.000+05:30,77.90629,,130.0046234,12.70305471,72342728,77.90626838,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,0.4296875,27,OFF,542,2744,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,8,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,103.5299988,1.59481E+12,1.19E+16
,1,200.6596222,130,12.70257,2020-07-15T17:16:34.000+05:30,77.9069,,129.8066406,12.70254945,72342728,77.90688256,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,80,,1.03515625,27,OFF,542,2885,Fail safe mode,96,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,108.9000015,1.59481E+12,1.19E+16
,1,292.7124939,124.0999985,12.70208,2020-07-15T17:16:37.000+05:30,77.90758,,123.3829041,12.70205023,72342728,77.90756002,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.4296875,27,OFF,541,3012,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,113.5800018,1.59481E+12,1.19E+16
,1,386.5500793,123.9000015,12.70161,2020-07-15T17:16:40.000+05:30,77.9083,,124.4415894,12.70157942,72342728,77.90827864,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,541,3069,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,115.7600021,1.59481E+12,1.19E+16
,1,482.7906799,132,12.70106,2020-07-15T17:16:43.000+05:30,77.90899,,134.1069336,12.70105297,72342728,77.90898306,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,541,3143,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,118.3000031,1.59481E+12,1.19E+16
,1,578.9038086,136,12.70044,2020-07-15T17:16:46.000+05:30,77.90961,,137.1112671,12.70043713,72342728,77.90960686,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,27,OFF,541,2777,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,104.7600021,1.59481E+12,1.19E+16
,1,663.6170044,130.8999939,12.69992,2020-07-15T17:16:49.000+05:30,77.91018,,131.2850037,12.69990791,72342728,77.91016919,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.44921875,26,OFF,541,2607,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,98.55999756,1.59481E+12,1.19E+16
,1,744.4758301,122.8000031,12.69949,2020-07-15T17:16:52.000+05:30,77.91078,,120.0955505,12.69950009,72342728,77.91078595,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,79,,0.4296875,26,OFF,541,2591,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,97.73999786,1.59481E+12,1.19E+16
,1,825.5281372,119.8000031,12.69913,2020-07-15T17:16:55.000+05:30,77.91143,,120.0955505,12.6991327,72342728,77.91143159,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.44921875,26,OFF,541,2538,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,95.83000183,1.59481E+12,1.19E+16
,1,73.9778595,126.6999969,12.69872,2020-07-15T17:16:58.000+05:30,77.91203,,124.0169067,12.6987339,214086672,77.91203955,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.44921875,26,OFF,541,2542,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,95.98000336,1.59481E+12,1.19E+16
,1,153.5895081,130.1000061,12.69827,2020-07-15T17:17:01.000+05:30,77.9126,,129.000351,12.69828238,214086672,77.91261021,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.44921875,26,OFF,541,2610,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,98.48000336,1.59481E+12,1.19E+16
,1,235.3044891,129.6000061,12.6978,2020-07-15T17:17:04.000+05:30,77.91318,,130.2365265,12.6978055,214086672,77.91318474,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.44921875,26,OFF,541,2450,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,9,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,92.41999817,1.59481E+12,1.19E+16
,1,310.8063049,129.6999969,12.69737,2020-07-15T17:17:07.000+05:30,77.91372,,130.2365265,12.69736465,214086672,77.91371539,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.4296875,26,OFF,541,2200,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,10,,ON,2,15,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,83,1.59481E+12,1.19E+16
,1,379.1387024,130.3999939,12.69697,2020-07-15T17:17:10.000+05:30,77.9142,,132.3222198,12.69695583,214086672,77.91418686,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,1.09375,26,OFF,541,2029,Fail safe mode,95,2020-07-15T17:11:43Z,OFF or blinking,10,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,76.65000153,1.59481E+12,1.19E+16
,1,440.716156,131.8000031,12.6966,2020-07-15T17:17:13.000+05:30,77.91463,,138.249527,12.69656,214086672,77.91458437,MOBL153HHT0015627,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Dr seat belt ON,OFF,78,,0.44921875,26,OFF,541,1812,Fail safe mode,100,2020-07-15T17:11:43Z,OFF or blinking,10,,ON,2,14.9,ON,0,12.7123616,77.89172739,2020-07-15T11:35:40Z,Continue,0,68.41000366,1.59481E+12,1.19E+16
